Tweet_id,Name,Text,score
279,wanderstellaa,@Djp5SOS isa pa pala ',2.4
280,PenongAtienza,Iyak talaga ako last year kasi finals namin sa BB e saktong flight ko pa Australia. ',4.5
281,GeLanceUpdate,"Oh lala lalala Oh lala lalala What a girls, what a girls generation #EasterSundateWithGeLance",5
282,Ooidara,"H E L L O S U M M E R 1 9 #beautifulgirls #kohtao # #thailandtravel #thailand #OIAOMANNAUNAUNEARNEARNSAM19 @ Ban Ko Tao, Chumphon, Thailand",5
283,ZipCherokee,O baka broken lang yong water dispenser. ',4
284,sofiiaaxx,@georginav_ I never hated beer kase pwera lang sa red horse HAHAHAHHAHAHAHAHAH',4.5
285,biancake___,@sofialrrn_ hahahahahahhaja i feel you. i needed to wear the old one good luck! sana mahanap mo na',4.5
286,XOrillaneda,And note hehe di gyd na sha makalimot na ipa kilid kos dalan and basta kita sha kapoy ko or daghan kog gi bitbit iya gyd i offer na mo tabang sha hehe',4
287,Murtajaz1,@zowiSbTsb9F5p1B Dill e Pakistan Lahore',3
288,yssaventurina,Ang ganda???',4
289,danielahrmgnss,@eyjeldln ala magawa e',3.2
290,D_ArmorGuy,Kindness: 11 (mabait to. sadyang di lang nagsasalita) Sex Appeal: 5(?) i dunno. AHAHAHAHAHA Closeness: 2(?) sana maging 5 char. nagustuhan mo na ba ito or kaya ba siyang magustuhan? secret. wag na i-reveal char. HAHAHAHAHAJK',4.3
291,shi___ber,kc julisia ',5
292,jepsaaaang,sige g laag wa pay routine! BAHALAG LAAGAN BASTA HILAS HAHAHAHA,5
293,moanikx,Nindota pa short hair balik uy and i hope di kom mag mahay ani baii',4.3
294,kynllmrz,- hello hater!! grabi idol na kita sa pagpapakatanga ha joks lang wag ka na sana ma eluh magpaalam ka kase bubu ka e joks HAHAHAHA goodluck sa life &amp; Gbu my friend ',5
295,christaragones,"@Alexfranchezcaa True sis, kaya gusto ko ng pumatay ng nag ca-cat call e'",5
296,kitdeninaaaaa,i mean yung maayos na ligaw. Paalam muna ako sa parents ganun hehe Wag na. Hindi sa ayoko ng maayos na panliligaw pero kasi nahihiya na ako sa pamilya ko ilan na pinapakilala ko tapos nawawala bigla. Nag promise pa kayo sa fam k,4.3
297,memoirsoffall,"@0ngHwangst pagod n ako mascam, onghwang'",3.2
298,oninpancho,BOGO NAA RA DIAYS SLINGBAG HAHAHAHAHAHAHAHAHAHHAA how tf did i miss dat tf blind',5
299,AkosiByrenmo,ang cuuuteee',3
300,atejeyaaa,Are you a clean or messy person? messy dUh nakita niyo na kwarto ko?,4
301,franzabayabay_,kalaag rajud kos bukid,3.5
302,ItsKrishnaTanu,@Venkat_Keerthy @kumaraswamy_ks9 @Navin4_U @KeerthyOfficial @WLKeerthyS @sailalith1998 @Varma_twtz @Susi_keerthy @sampath_keerthy @itsme_sabarish @Abhimahikeerthi Mavayyaaa ks ni manchiga chusuko adpinchaku,1.5
303,jannamiguela,Top 5 pogi sa room nyo? Lahat po pogi ehheheheheheh,4
304,roshiest,alam mo ba gusto kita makaclose at nakikita yung strong personality mo and that makes u beautiful. ',4.5
305,KetchupPascualx,@OCRRRRRRRRR Sugar mommy ka talaga kaya daming bashers sa cc beb e HAHAHAHAHAHAHAHA',3.5
306,ritsardfaulks,ang lalim paps #ALDENTheActorReturns #AldenRichards',4
307,hoooseokie_,JUNGKOOOOO U CUTE SNKSKSSKSKS,3
308,xndrkth_,Mag kaaway ba kayo ni hannah tagle? OY hindi ah bff q yun,4
309,jstndgzmn_,Tagal ko na umamin seo tas ke bylthe ka paden pala mapupunta hahaxs Sorry anon mahal ko talaga eh,5
310,borromeoLyka,Napiya langen ta adda movie a rason ti pinaginsasangit.',4.3
311,zahtanic,masaya lalo na po pag dalawang acc dm limit HAHAHAHAHAHA JK TYYYYYY',4
312,dessagacious,A bond with them. Nakakamiss din pala lumabas ng bahay pag may ganap hahahahha',3
313,moseeel,iced coffee or milktea ikaw,5
314,aj_glodove,tots about pipes gi mingaw ko atong buang tas dali ra pod biya nimo sya ma close oy. basin na hangol mo niya ba.,5
315,Ib_yuguda00,@Uthman_T7 2-2 mukayi last match',4
316,BernabeIren,"Sabi ng some before hindi daw sila mababaw, hindi daw dahil lang kay AA kaya galit sila kay M, the way M treated them daw. Then, yung pinaniwalaan nilang tweet ni M e gawa gawa lang pala. Lol kahiya Pangatawanan na lang pagkapahiya.'",3.5
317,Lourygen1,@redforhue @smdaclash @DonKissATeamOFC Hello po! Untag po dito kasi may nasali tapos wala c D at K po #DonKiss',3
318,kellysah13,@ntashaamiera :o onci 3rd eh ?',4
319,BadSol80366505,Apka husband Chutiya h ma hote na office ki maa ki Chut daily 24/7 weekend ma nangi karke chod tha apko week days ma daily night chod tha aur office ma rha tha oral sex karte phone pe tereko durse lund kane nhi detha tha chod chod k rula detha ma tereko tu meribiwihotito aisekrte',3.2
320,NikkoATM,Tayo ay magdasal kay Santa Kim K. Upang tayo ay ganahang pumasok at mag-aral Amen.,3.2
321,beasalapantan,"Relax ka lang. si Mixy nga mas matanda sakin di ko inaate eh, magalang ka lang talaga. Bastos ako. Haahha'",5
322,stndlrs,gustooo koooh na yung epep e HAHAHAH',4
323,KevinRanzel_,@nclemprdr @tammbertiz @thotiemendoza @weslenggg @OniChance @cnrdbtncr @gbrldvraa @jmaaronbringas ano sinabiii? di ko makita di ako nakafollow kay itot e',3
324,chanusauri,@ely_hyunjinnie OMG OKAY LANG YAN BBY!!! SOLID NAMAN SILA MAGPERFORM !! I-APIR KITA SA KUNG SINO BIAS MO HEHEHE',4
325,julieepey,M a r u p o k ka P e y ! ! !',3.4
326,eloisaaamariii,wala na man kami culmi &amp; may endgame man sa palawan i want to go back',3
327,iiamsammeh,Ang bilis ko ma offend ngayon. Napaka sensitive. I hate you self :((',4.5
328,bduumtss,"As much as I want nga pakuyugon ka, pero maybe today is not yet the time. '",4
329,alinorda1st,Yung ganitong ka-ibigan. 2 points,3
330,LawrenceMaranon,@heyitsrinamaria Hahahahaha. Kutob ra pang gym ang K-pop sa akua sa una. Karon kay dili nako ma-explain ngano nadamay ko sa hype. Hahaha',3
331,ptrcjrng,@NobelaNiRizal : masungit n snob : 8 : wala ako masabi haha libre mo na lng ako stay strong sainyo ni mary yieee',4
332,_Lawrence32,tagos bbto',3.3
333,LimjucoJoseph,Finding roommate for next s.y. davao area promise hilom rako sa kwarto he he',4
334,IDKBEOMGYU,noona ',3
335,eeiirronnmatteo,3 days straight na kaming nag-uulam ng shanghai i lab my life',5
336,ariane_bico,@shadzbebs @kaori_oinuma suzy jiyeon i like them also..klabn dn n IU c Suzy ah.hehe but ok lng nanonood dn nmn me ng drama nia.',3.4
337,anniexdiamonds,@stepfhanieann KFJWKXJDOWDJ NGAYON KO LANG TO NAKITA I LOVE YOUUUUUU MAAAAAL ITS RIDICULOUS HAHAHAAHAAHAHHA ',4
338,Jcell_works,LRT KAMIJIROU IS VALID. SO FCKEN CUTE FJFJSABNA I KENT BRE---',4
339,Jaed0823,@Markimoo_0522 @nadsfghjkl Legend k n kaya',3
340,saravills,"b""@MandacRenz ako nga wala nagtatanong sa cc ko HAHAH i'm shaking""",4
341,httxpsupremo_,Sana mag classmateeeeeeeee napud ta HAHAHAHAHAHAHAHA I WUV U BEBE JOOOOOOOOOOO BARKO KO KAYO NI HMM ',3.3
342,pepitalakween,WAHAHAHAHAHA',5
343,Jaymel_z,"b""Mag kap's amazing stories ka nalang bong poutangena""",5
344,Sir_LanceIot,kunware hindi magkaparehas K/DA POP/STARS ng lol and 515 unite ng ml ',4.3
345,bungaaraffahBA,hahahaha tolol aku ketawa ',4
346,nekedys,pustahan may tanga pa rin na mang s spoil sa endgame ',5
347,Itsmehaaarteu,Kaso di na tayo madalang na lang tayo naguusap ',4.3
348,amierxl,Hahahahaha setan betul',3
349,AdrianDPPugate,HAHAHAHAHAHAHAHA I REMEMBER SO MANY PEOPLE',5
350,Tellelengs,May kilala gid ko nga amo ni ya',3.3
351,roza_acelisa97,The legendary miss lalisa manoban',3.2
352,Alberlyyyy,@Lansosot @markgeronimo_ Okay yan ah HAHAHAHAHAHAHAH ma i myday nga',4
353,ricotiko1,"Ambot bai.. pubri man gyud ko karon.. dli man sad mu move akong parents HAHAHHAAHAH ayg spoil nalang, hulat sa hantod maka download nko HAHHAHAHAHAH",5
354,velasconoelynn,"kahit na hindi ka inaalok at binibigyan, maging maalok at mapagbigay ka self. ang masama pa kasi dito talagang ipapamukha pa nila sayo na ayaw at huwag ka kukuha ng kung ano man meron sila. kahit makasakit na sila ng damdamin ng iba wag lang sila makapagbigay'",4
355,aviray02,I have never mabait ako jk haha',1.1
356,nightwing0231,"b""wooo tala mo pa covers ng ibang can't get out!! love you &lt;3""",2
357,Shaeira17,Hayss crushh ',4
358,denyeljoycef,@moneikka I miss you too magkita man ta ugma :((',4.2
359,MarilouTactacon,@TeamUnicornFY @ObserverPbb Daalagang pilipina lng ang gf n yam2 alangan nmn ipkita nya xa video ang ksweetan sympre private n un at d cla aabot ng 3 yrs kng wlng ksweetan haisst mga tao tlga nmn',3
360,_anonhaseyo,Umpisa plng ang intense n ng fight scene kgd n iking. #HNKPagsilang Edward as Iking @Barber_Edward_ @maymayentrata07',4
361,SaddestMy,Yehhheeyyyyy i love u momy.Nag iisa kalang sa heart ko #HappyEasterSETHLIE',5
362,OwainRev,Hahaha',3
363,skylark0909,#HNKPagsilang Edward as Iking Aayan n ang kambat...,3
364,liannail_09,@alaisaileto Ay iba. Pang Miss U. With a &lt;3',2
365,_ariannestyles,"let\'s just say na ""uy makikita ko na mga kaklase ko and miss ko na sila"" hmm?'",4
366,eduardorabiaaa,syempre hindi ano ba yun?',3.2
367,oismaari,Sim kakakakaka',2.3
368,attheageof27,pakalat kalat lang gantong pusa sa pinas kellin like wth? ',4
369,chareut,1st thing I love sa province kay ang stars jud nga daghan kaayo ',4.3
370,byakuqans,di ko kinaya HAHAHAHA',3
371,marqzphoebe,papa: chic boy yan tita: chic boy tapos di marunong mag sipilyo????!!?! HAHAHAHAHAHAHAHAHA I CANNOT',5
372,fordeluxed,"b""@jackenros di ako sure kung girl sya or boy but i think she's nice, nakikita ko sya sa tl ko hehe""",5
373,itmightbeGYU,"b""I've been silent about the issue kasi ayoko nang lumaki pa. Pero sobra na yung iba e. Reminder lang ha, si chris bumuo ng stray kids. kung walang chan, walang skz.""",5
374,jymhzmbrno,"i love you, pero tama na.'",5
375,theamntn,"Are you a clean or messy person? depende sa mood, pero madalas talaga messy hahahahahaha",4.3
376,_gizellevs,ang gandaaaa!!! lapit na umalis momsh :((( mag-iingat ka wa',3
377,quail_131,@stans_Z_1D_iKON @JunBobForevs @MsAnne_iKON LITERAL NA MADUMI UTAK NIYA HAHAHAHAHHAHA I-VACUUM MO NGA MINSAN',3
378,xyeonji19x,Yung costume ni Lisaaaa ',2.4
379,AAAdriell,"b""@trcnnnn mabait 'to e, lagi ko 'tong tinatanong kung babababa? HAHA""",3
380,BASTiologyy,Pero paasa tslaga sa Tshirt e',5
381,beanserrano_,ready ka na ba pumasok sa panibagong relationship? hinde,5
382,llMattxxuwll,WALA AKONG NAKITANG GANITO SA JAPAN!!! NAKAKAINIS HUHUHUHUHU GUSTO KONG BUMALIK!!!!!',4.5
383,minjuiz,@scoupvs DI BILANG GA PAKE I ',4
384,jen_jencamille,@JamesDicang ARAL O BAKASYON? Hahahaha',4
385,AlemracLachenal,"Part 5 last kahit magkapitbahay lang tayo,nakakamis ka parin,kahit na madalas tayo nagkikita,namimis ko lng yung mga kabaliwan mong kwento hahaha mga kasangahan mo HAahHAH ,mahal na mahal kitaaa bebiii mwahhhhhhhhh'",4.3
386,_adenalbonial,@IdealVarGasLaws M-A-Y-O K-A M-A-N #BicolPeepsOnly',3
387,rill_barcelon,"@rdrgzlan : tahimik : 5 : ingat ka po lagi, kuya Ian! I hope to see you again. Dalaw ka namang paroks tapos manlibre ka na din, thanks in advance ;&gt;'",3
388,fakedtlauv,5,3.4
389,coleene_flores,@nicholerivaa may pinagmanahan e HAHAHAHAHHAHAHAHAHAHAHAHAH',2.3
390,b2krule90,"Dinner (@ Lugang Cafe in Davao City, Davao Del Sur)",4
391,jiminshooe,@congenialjimin e-ehehehhe kakagaling q sa simbahan omygod andami ko na kasalanan djebwjznnsjsjesbsjsnnszjjs tang -',5
392,xxirjnl,"b""@tauleeeee sige classma8 sabihan mo lang ako and i'll be there ayieee hahahahahha""",4
393,Ankita_AM22,"b""@AmaalMallik @ajaydevgn @AkivAli @luv_ranjan @gargankur @LuvFilms @itsBhushanKumar @vinodbhanu @shivamchanana @VivinSachdeva @TSeries I'm dead Kya MUSIC hai mein aur meri sister @AM_KumKum22 #TuMilaToHaina na hi gunguna rahe hain sare din Kal toh pata nahi kya hoga Damn Excited!!!!!""",3
394,IanMangco,@mrlxndrn 2 :(( HHAHAHAHA',4
395,vhgalvao,@Mr_Si1vestre Nanook metal tooktoot naa .,1
396,orozcokrizzia,@mlhptrndllo kinsa mana?!! Ingna daw kung sayon lang ang 20+ subjects in 6 modules in 2 days examination 3ggered',5
397,yVenturesome,ikaw ba ang nagbago o ako o tayo ?',5
398,hanissaaubrey,happy 18th bday @fortuna_gelo!!! ehem so mag expect ako na invited ako ha HAHAHHAHAHA jk more gurls to come ayyy more bdays to come pala hahahha tnx 4 being a good friend and God bless u more! ',3
399,jharlaeunga,@cyvnrs i was joking po HAHAHAHAHAHAHAH ano ba hahahahaha',3.3
400,diziriii,HAHAHAHAHAHA',4
401,deadesuyo,"Sinong mas best na tropa para sayo? Elem, Jhs, or SHS? jhs duuuh HAHAHAHAHA 4 years din nabuo e kilalang kilala na baho ng isat isa :p",3
402,Sammia___khan,@AamerEngr1 mujhy b lagta hai jub ap kisi k zaat py aysa bolo..',4
403,xxxiangs,"PANSININ NIYO KAMI HAH. RT TO JOIN A GDM with ma beshy. @yana_rdy @nade_rdy -active dapat -kahit ano ka pa, tanggap ka namen -mga baliw kami -crush nilang dalawa si Zack -cute niyan -mga vocabulary nazi yan -adik sa kpop yung isa diyan -adik sa anime yung isa -mbf us'",3
404,Itzz3z3ki3l,Are you a clean or messy person? Clean AHAHAHAHA gulat kayo noh? Orginzed ako kunti lang AHAHAHAHA pero di ko tlga type yung messy :&gt;&gt;,4
405,AJTheSouthBoy,@tomatomatis i think di nila ata alam yung nesquick. ansarap kaya ng nesquick. very chocolatey.',4.4
406,PartnerKILLER02,@akosiweejie @BiskitBrabu idol ko din yan c shox',5
407,Regieee2,Wala din naman kase akong ka chat e',3.4
408,andrewagunod,"Daddy piglet, baby piglet. #LunaAurora",4
409,krizzamaealado,@Tinabelllsss1 @leahlove_BPH True.. Alam niyo una ko talagang hina hangaan sa isang tao eh yung may talent tapos sa second option ko duon naman ako magbabasi if tatagal ko siyang susuportahan yan yung ugaling mayroon siya sa harap o salikod ng camera man yan. #IdolPhilippines BoybandPH',4
410,Freeedddyyyy,Heads up may episode 2 na bukas rawr',2
411,vanessa_raper,unfair mo din na hayop ka e no!',5
412,itsmereyn__,"Dancer o singer? Magaling gumiling sa kama at magaling umungol. Sa madaling salita, both.",5
413,ralphviray_,"Jennie, I m revising my IE. Nako-conscious ako, wag kang tumingin. enebeeeee.",3.4
414,ishaalmirol,Hiyaaaa! Georgieeee!!! Hiii! Hindi ako si Georgie!,4
415,poojaruiz_,akala nila pag sinabi mong wag mong damdamin at wag mo isipin e hindi mo na dadamdamin at iisipin. kasakit naman talaga',5
416,_jhoanangel,"b""to be on someone's myday?? shett, iba yung dating, sarap lang sa feeling """,4
417,NotAGinebraFan,Tapos nagrereklamo pa si gago',5
418,zojolab,i feel nauseous di pwede may pasok bukasssssss ',3.4
419,kathouwu,"Kaya @imdanielpadilla &amp; @bernardokath, do whatever you want to do. Kami na bahala sainyo, oki? '",4
420,wdymjam,Competitive talaga ng lolo ko pagdating sa kantahan e',3
421,mingkirisss,di kase mahilig sa maanghang yon e ',3.5
422,thepomeloguy,Naa man jud kaslon bag.o mahuman ang 2019 ba.,4.5
423,Rroocckkiiee,@shiennamariel may toyo ka lang sapakin pa kita e,5
424,aslor926334,May naramdaman akong saya pero hindi ko mawari kung saan ng galing o kanino ahys',4
425,heheycristy,"b""kaadto'g balingoan ug ahat oy""",4.5
426,kenoalfonso,Hinihintay kung kailan babalik o babalik pa ba',4
427,lbnyjkmhmmd,@jmlyndecastro WAG. Yun na nga lang nagpapasaya sakin e hihi ML tayo dali ',3
428,marianick_,Hindi rin naman sila makakatulong. Gagatunggan pa nga nila. Kung alam lang talaga ng mga taong healthy at walang mental illness yung mga nararamdaman at nararanasan namin. Kung pwede lang ipasa o ipa-experience kahit isang araw siguro ginawa na namin. Para naman maramdaman at',4.5
429,andrebonife,@gwynnemxrie @rhylliekayee KANANG D NSD LAG AMONG COMPUTER',3
430,karyllefayeeem,huy ampagod pero overnight agad haha kay mama na pinaalam e no @frlnjnmndz',3
431,angelalyssad,Bakit po ang bait ni kuya rc? Hala @ramonc_garcia haha. Pinsan ko yan eh mana sakin jokee.,4
432,davidjonapaul25,@ItsKiannaPangan ika kasi ali e HAHAHAHA HMMM',5
433,henrycfajardo,@LMNOPraise HAHAHAHA NAKITA KO NGA E HAHAHAH',4
434,AnaPadamong,Bushak kinapos na ung utak ko kong ano e tweet ko hahahaha.. #HNKPagsilang Edward as Iking Maymay as Sarah',4.3
435,kylmrtmps_,kaya gusto kong umuwi dun e punyeta',5
436,sacpdn,Pwde e extend ang holiday.. dili pako ready mag work ',5
437,Mrmlyzzhlcl,@emjey10780 HAHAHAHAHAHA next month na. parang di kaya ng katawan ko Hahahahahaha pakisabi si mami na i-let akoo mag jogginggg u know naman mama. heheh wabyuuu miss uuuu naaa balik ka na motherngapatnaMariazandJelo. ',5
438,hanughtrix,yaas hellooo tanong,2.2
439,evonfabonevon,Ang pogi naman nyan,3.5
440,XyreneFrostier,"b""AAAAAAAAAAAA BAKIT 2 REPORTING NEXT WEEK HAHAHAHAHUHUHUHU AAAAAAAAAAAAA IT'S ALL SINKING IN AAAAAAAAAAAAAAAAAAAA""",5
441,Bryantwong_,Murag hapit nami mag goodbye ani sa akong phone ba hahaha its been 2yrs na din and I think it needs to be replaced',4.5
442,KWLiebhaber,DonKiss tayo!!! @KissesDelavin @donnypangilinan #KissesDelavin #DonnyPangilinan #DONKISS',3
443,mjalmighty_,nakakainis ang cute ko talaga ',4.3
444,elihiyaa,Daming nag a add saakin sa fb amp wala naman pangalan mo hahaha char',3
445,bucincoldbrew,IYA IYA LUV U SARAH MAILOP',4
446,loooiquinto,krazz koe katabi moe lance wala nga akong crush hahaha,4
447,salubaybaktrna,Buhusan 2k19 &amp; Taytay Falls!,5
448,LimRegineAnn,may bisita ako HAHAHAH thankyouu bebe @akoearlvictoria,4.1
449,fritzcaban,Gipa online rako para ipa iyang bio ayiie so sweet by ',5
450,TWICE_ONCE09,Miss mo na yung hindi gwapo hahaha',5
451,jimiggle,swimming sa monday batangas next week team building vs. dada a.k.a BATAS sinong mas angat? sinong mas sikat?',3
452,ayvs_1315,Si @dardardinks hahahah',4
453,Prennchh,may pera sa pagkain,3
454,itsjelleeace,@Julius2Victor bf ni Ni a tapos magaling sumayaw at kumanta. ingat palagi! gbu ',5
455,__gamichelle,Galing naman para kay #GraeFernandez',3
456,amorfatietlux,ETO KA NA NGA',4
457,naybelaaa,shaks HAHAHAHA',3.3
458,_littlemooochi,"mam/ser, pakidala si namjoon dito sa Pinas pls'",3
459,drwvlrmg,hayst sana oil :(',3.4
460,so_fianic,sorry na ',5
461,kymrlnjn,wan a ge spoil nasad si ki mari hays',4
462,nrnisaaaa,hm lawa',3
463,KayleDavid,happy birthday yaaaay!! kupal ka tlg may 21 p bogok,5
464,ambogtr,"almost 2 months, okayy ka na ron?'",4.3
465,itsmelizzzzy,tangina ano nanaman yung sulat na nakita ko?!??!! bob0 na kasunduan pota!!! 10k a month!?!! para lang sa kaaiyahan mo!?!! no no no!!',5
466,QUESStionmark,I have HAHAHAHAHA ',4
467,Lapppsss,Ka mga malisyoso beh cnyu HAHAHAHAHHA',3
468,Chre_siang,@simonbrian_ Dala k n dn ng martilyo ',5
469,iamselex,"b""Ija d'opin ogun si tan,olugbala jagun molu orin ayo l'a o ma ko ALLELUYA",2.1
470,weesuh_lou,YUNG DAMIT NI TAE KUMPARA SA IBA KSKSKSJDKSS. A FASHIONISTA.,4
471,mllyskmt_,ung gf mo may lalaki. Lalaki? ah yung daddy niya? Oo nag tong its nga kami ni tito e sali ka?,4.3
472,alexiaericka_,@beabaecue i want pero nagtitipid ako ngayon kasi baon pa ako sa utang :((((',5
473,mahclare,"No one: Buted: putangina mo a, palag ka ba?'",5
474,caswellewsac,@kmlldnsdz I know mangud. Kanus-a pagud ko nag reklamo sa inyo uy! Hahahaha kanang siya diay chaka',4.5
475,janrendon,S O B R A N G L I N I S',3
476,daisies_charlie,Okay na daw siya... Wala pa siyang kasama sa bahay e',3
477,sibunga_riza,Sakittttt ng labi ko naman e.',3.4
478,ktrnbnvntra,sorry ayoko nadin naman maging ako e',3
479,ABouzbila,@AbderahimHiba Eyyyy yz hobiii eyyyy hetha chnea nheb o nkoun ena howa kol chayyy',2.3
480,erwinpben,Akala ko Monday na e haahahaha solid',3
481,Carllapinitlntn,HAHAHAHAHAHAHAHAHHAHAHA',3
482,MaritesEsparis,E save mo siya #BarbiesBackOnDaig KapusoBrigade @BattalionAmaya',3
483,Elijaaaaaahhhh,Are you a clean or messy person? Ewan ko hahaha di naman ako sinasabihan ng nanay ko eh,4.5
484,2001dekuu,Ang stupid ni deku yehey! Pinatanong ko kasi sa pamangkin ko kung anong pangalan ng babae sa pool tas nung tinanong nya na sabi ng babae ako daw lumapit ako may kailangan HAHAHA tang ina mo deku baket d ka lumapit napaka bobo mo HAHAHAHA!!!',5
485,ikingskie,ahhh.... so ayun pala yuuuuuun! ',4
486,theprincejinnie,!!! ang daming mas deserve na makapunta sa hitouch tapos isiskip niyo lang si bang chan gRrrR',5
487,arikaellyk,@Ioverox k HAHAHAHHAHA',4
488,AshLiCos,"A beautiful man once said, GuGuGuGuGubiGubiGubiGubi-'",3
489,MaiiToothX,Wag kana iyak baby kawreee @kaori_oinuma. mag kikita naman na kayo nila @JELAYPILONES08 tanong mo sa kanya gaano ka nya kamiss bukang bibig ka e ',4.5
