Tweet_id,Text,translated Text,score
330,@heyitsrinamaria Hahahahaha. Kutob ra pang gym ang K-pop sa akua sa una. Karon kay dili nako ma-explain ngano nadamay ko sa hype. Hahaha'
331,@NobelaNiRizal : masungit n snob : 8 : wala ako masabi haha libre mo na lng ako stay strong sainyo ni mary yieee'
332,tagos bbto'
333,Finding roommate for next s.y. davao area promise hilom rako sa kwarto he he'
334,noona '
335,3 days straight na kaming nag-uulam ng shanghai i lab my life'
336,@shadzbebs @kaori_oinuma suzy jiyeon i like them also..klabn dn n IU c Suzy ah.hehe but ok lng nanonood dn nmn me ng drama nia.'
337,@stepfhanieann KFJWKXJDOWDJ NGAYON KO LANG TO NAKITA I LOVE YOUUUUUU MAAAAAL ITS RIDICULOUS HAHAHAAHAAHAHHA '
338,LRT KAMIJIROU IS VALID. SO FCKEN CUTE FJFJSABNA I KENT BRE---'
339,@Markimoo_0522 @nadsfghjkl Legend k n kaya'
340,"b""@MandacRenz ako nga wala nagtatanong sa cc ko HAHAH i'm shaking"""
341,Sana mag classmateeeeeeeee napud ta HAHAHAHAHAHAHAHA I WUV U BEBE JOOOOOOOOOOO BARKO KO KAYO NI HMM '
342,WAHAHAHAHAHA'
343,"b""Mag kap's amazing stories ka nalang bong poutangena"""
344,kunware hindi magkaparehas K/DA POP/STARS ng lol and 515 unite ng ml '
345,hahahaha tolol aku ketawa '
346,pustahan may tanga pa rin na mang s spoil sa endgame '
347,Kaso di na tayo madalang na lang tayo naguusap '
348,Hahahahaha setan betul'
349,HAHAHAHAHAHAHAHA I REMEMBER SO MANY PEOPLE'
350,May kilala gid ko nga amo ni ya'
351,The legendary miss lalisa manoban'
352,@Lansosot @markgeronimo_ Okay yan ah HAHAHAHAHAHAHAH ma i myday nga'
353,"Ambot bai.. pubri man gyud ko karon.. dli man sad mu move akong parents HAHAHHAAHAH ayg spoil nalang, hulat sa hantod maka download nko HAHHAHAHAHAH"
354,"kahit na hindi ka inaalok at binibigyan, maging maalok at mapagbigay ka self. ang masama pa kasi dito talagang ipapamukha pa nila sayo na ayaw at huwag ka kukuha ng kung ano man meron sila. kahit makasakit na sila ng damdamin ng iba wag lang sila makapagbigay'"
355,I have never mabait ako jk haha'
356,"b""wooo tala mo pa covers ng ibang can't get out!! love you &lt;3"""
357,Hayss crushh '
358,@moneikka I miss you too magkita man ta ugma :(('
359,@TeamUnicornFY @ObserverPbb Daalagang pilipina lng ang gf n yam2 alangan nmn ipkita nya xa video ang ksweetan sympre private n un at d cla aabot ng 3 yrs kng wlng ksweetan haisst mga tao tlga nmn'
360,Umpisa plng ang intense n ng fight scene kgd n iking. #HNKPagsilang Edward as Iking @Barber_Edward_ @maymayentrata07'
361,Yehhheeyyyyy i love u momy.Nag iisa kalang sa heart ko #HappyEasterSETHLIE'
362,Hahaha'
363,#HNKPagsilang Edward as Iking Aayan n ang kambat...
364,@alaisaileto Ay iba. Pang Miss U. With a &lt;3'
365,"let\'s just say na ""uy makikita ko na mga kaklase ko and miss ko na sila"" hmm?'"
366,syempre hindi ano ba yun?'
367,Sim kakakakaka'
368,pakalat kalat lang gantong pusa sa pinas kellin like wth? '
369,1st thing I love sa province kay ang stars jud nga daghan kaayo '
370,di ko kinaya HAHAHAHA'
371,papa: chic boy yan tita: chic boy tapos di marunong mag sipilyo????!!?! HAHAHAHAHAHAHAHAHA I CANNOT'
372,"b""@jackenros di ako sure kung girl sya or boy but i think she's nice, nakikita ko sya sa tl ko hehe"""
373,"b""I've been silent about the issue kasi ayoko nang lumaki pa. Pero sobra na yung iba e. Reminder lang ha, si chris bumuo ng stray kids. kung walang chan, walang skz."""
374,"i love you, pero tama na.'"
375,"Are you a clean or messy person? depende sa mood, pero madalas talaga messy hahahahahaha"
376,ang gandaaaa!!! lapit na umalis momsh :((( mag-iingat ka wa'
377,@stans_Z_1D_iKON @JunBobForevs @MsAnne_iKON LITERAL NA MADUMI UTAK NIYA HAHAHAHAHHAHA I-VACUUM MO NGA MINSAN'
378,Yung costume ni Lisaaaa '
379,"b""@trcnnnn mabait 'to e, lagi ko 'tong tinatanong kung babababa? HAHA"""
380,Pero paasa tslaga sa Tshirt e'
381,ready ka na ba pumasok sa panibagong relationship? hinde
382,WALA AKONG NAKITANG GANITO SA JAPAN!!! NAKAKAINIS HUHUHUHUHU GUSTO KONG BUMALIK!!!!!'
383,@scoupvs DI BILANG GA PAKE I '
384,@JamesDicang ARAL O BAKASYON? Hahahaha'
385,"Part 5 last kahit magkapitbahay lang tayo,nakakamis ka parin,kahit na madalas tayo nagkikita,namimis ko lng yung mga kabaliwan mong kwento hahaha mga kasangahan mo HAahHAH ,mahal na mahal kitaaa bebiii mwahhhhhhhhh'"
386,@IdealVarGasLaws M-A-Y-O K-A M-A-N #BicolPeepsOnly'
387,"@rdrgzlan : tahimik : 5 : ingat ka po lagi, kuya Ian! I hope to see you again. Dalaw ka namang paroks tapos manlibre ka na din, thanks in advance ;&gt;'"
388,kailngan ng matinding diet kung mag b-beach HAHAHAHAHAHHAA'
389,@nicholerivaa may pinagmanahan e HAHAHAHAHHAHAHAHAHAHAHAHAH'
390,"Dinner (@ Lugang Cafe in Davao City, Davao Del Sur)"
391,@congenialjimin e-ehehehhe kakagaling q sa simbahan omygod andami ko na kasalanan djebwjznnsjsjesbsjsnnszjjs tang -'
392,"b""@tauleeeee sige classma8 sabihan mo lang ako and i'll be there ayieee hahahahahha"""
393,"b""@AmaalMallik @ajaydevgn @AkivAli @luv_ranjan @gargankur @LuvFilms @itsBhushanKumar @vinodbhanu @shivamchanana @VivinSachdeva @TSeries I'm dead Kya MUSIC hai mein aur meri sister @AM_KumKum22 #TuMilaToHaina na hi gunguna rahe hain sare din Kal toh pata nahi kya hoga Damn Excited!!!!!"""
394,@mrlxndrn 2 :(( HHAHAHAHA'
395,@Mr_Si1vestre Nanook metal tooktoot naa .
396,@mlhptrndllo kinsa mana?!! Ingna daw kung sayon lang ang 20+ subjects in 6 modules in 2 days examination 3ggered'
397,ikaw ba ang nagbago o ako o tayo ?'
398,happy 18th bday @fortuna_gelo!!! ehem so mag expect ako na invited ako ha HAHAHHAHAHA jk more gurls to come ayyy more bdays to come pala hahahha tnx 4 being a good friend and God bless u more! '
399,@cyvnrs i was joking po HAHAHAHAHAHAHAH ano ba hahahahaha'
400,HAHAHAHAHAHA'
401,"Sinong mas best na tropa para sayo? Elem, Jhs, or SHS? jhs duuuh HAHAHAHAHA 4 years din nabuo e kilalang kilala na baho ng isat isa :p"
402,@AamerEngr1 mujhy b lagta hai jub ap kisi k zaat py aysa bolo..'
403,"PANSININ NIYO KAMI HAH. RT TO JOIN A GDM with ma beshy. @yana_rdy @nade_rdy -active dapat -kahit ano ka pa, tanggap ka namen -mga baliw kami -crush nilang dalawa si Zack -cute niyan -mga vocabulary nazi yan -adik sa kpop yung isa diyan -adik sa anime yung isa -mbf us'"
404,Are you a clean or messy person? Clean AHAHAHAHA gulat kayo noh? Orginzed ako kunti lang AHAHAHAHA pero di ko tlga type yung messy :&gt;&gt;
405,@tomatomatis i think di nila ata alam yung nesquick. ansarap kaya ng nesquick. very chocolatey.'
406,@akosiweejie @BiskitBrabu idol ko din yan c shox'
407,Wala din naman kase akong ka chat e'
408,"Daddy piglet, baby piglet. #LunaAurora"
409,@Tinabelllsss1 @leahlove_BPH True.. Alam niyo una ko talagang hina hangaan sa isang tao eh yung may talent tapos sa second option ko duon naman ako magbabasi if tatagal ko siyang susuportahan yan yung ugaling mayroon siya sa harap o salikod ng camera man yan. #IdolPhilippines BoybandPH'
410,Heads up may episode 2 na bukas rawr'
411,unfair mo din na hayop ka e no!'
412,"Dancer o singer? Magaling gumiling sa kama at magaling umungol. Sa madaling salita, both."
413,"Jennie, I m revising my IE. Nako-conscious ako, wag kang tumingin. enebeeeee."
414,Hiyaaaa! Georgieeee!!! Hiii! Hindi ako si Georgie!
415,akala nila pag sinabi mong wag mong damdamin at wag mo isipin e hindi mo na dadamdamin at iisipin. kasakit naman talaga'
416,"b""to be on someone's myday?? shett, iba yung dating, sarap lang sa feeling """
417,Tapos nagrereklamo pa si gago'
418,i feel nauseous di pwede may pasok bukasssssss '
419,"Kaya @imdanielpadilla &amp; @bernardokath, do whatever you want to do. Kami na bahala sainyo, oki? '"
420,Competitive talaga ng lolo ko pagdating sa kantahan e'
421,di kase mahilig sa maanghang yon e '
422,Naa man jud kaslon bag.o mahuman ang 2019 ba.
423,@shiennamariel may toyo ka lang sapakin pa kita e
424,May naramdaman akong saya pero hindi ko mawari kung saan ng galing o kanino ahys'
425,"b""kaadto'g balingoan ug ahat oy"""
426,Hinihintay kung kailan babalik o babalik pa ba'
427,@jmlyndecastro WAG. Yun na nga lang nagpapasaya sakin e hihi ML tayo dali '
428,Hindi rin naman sila makakatulong. Gagatunggan pa nga nila. Kung alam lang talaga ng mga taong healthy at walang mental illness yung mga nararamdaman at nararanasan namin. Kung pwede lang ipasa o ipa-experience kahit isang araw siguro ginawa na namin. Para naman maramdaman at'
429,@gwynnemxrie @rhylliekayee KANANG D NSD LAG AMONG COMPUTER'
430,huy ampagod pero overnight agad haha kay mama na pinaalam e no @frlnjnmndz'
431,Bakit po ang bait ni kuya rc? Hala @ramonc_garcia haha. Pinsan ko yan eh mana sakin jokee.
432,@ItsKiannaPangan ika kasi ali e HAHAHAHA HMMM'
433,@LMNOPraise HAHAHAHA NAKITA KO NGA E HAHAHAH'
434,Bushak kinapos na ung utak ko kong ano e tweet ko hahahaha.. #HNKPagsilang Edward as Iking Maymay as Sarah'
435,kaya gusto kong umuwi dun e punyeta'
436,Pwde e extend ang holiday.. dili pako ready mag work '
437,@emjey10780 HAHAHAHAHAHA next month na. parang di kaya ng katawan ko Hahahahahaha pakisabi si mami na i-let akoo mag jogginggg u know naman mama. heheh wabyuuu miss uuuu naaa balik ka na motherngapatnaMariazandJelo. '
438,yaas hellooo tanong
439,Ang pogi naman nyan
440,"b""AAAAAAAAAAAA BAKIT 2 REPORTING NEXT WEEK HAHAHAHAHUHUHUHU AAAAAAAAAAAAA IT'S ALL SINKING IN AAAAAAAAAAAAAAAAAAAA"""
441,Murag hapit nami mag goodbye ani sa akong phone ba hahaha its been 2yrs na din and I think it needs to be replaced'
442,DonKiss tayo!!! @KissesDelavin @donnypangilinan #KissesDelavin #DonnyPangilinan #DONKISS'
443,nakakainis ang cute ko talaga '
444,Daming nag a add saakin sa fb amp wala naman pangalan mo hahaha char'
445,IYA IYA LUV U SARAH MAILOP'
446,krazz koe katabi moe lance wala nga akong crush hahaha
447,Buhusan 2k19 &amp; Taytay Falls!
448,may bisita ako HAHAHAH thankyouu bebe @akoearlvictoria
449,Gipa online rako para ipa iyang bio ayiie so sweet by '
450,Miss mo na yung hindi gwapo hahaha'
451,swimming sa monday batangas next week team building vs. dada a.k.a BATAS sinong mas angat? sinong mas sikat?'
452,Si @dardardinks hahahah'
453,may pera sa pagkain
454,@Julius2Victor bf ni Ni a tapos magaling sumayaw at kumanta. ingat palagi! gbu '
455,Galing naman para kay #GraeFernandez'
456,ETO KA NA NGA'
457,shaks HAHAHAHA'
458,"mam/ser, pakidala si namjoon dito sa Pinas pls'"
459,hayst sana oil :('
460,sorry na '
461,wan a ge spoil nasad si ki mari hays'
462,hm lawa'
463,happy birthday yaaaay!! kupal ka tlg may 21 p bogok
464,"almost 2 months, okayy ka na ron?'"
465,tangina ano nanaman yung sulat na nakita ko?!??!! bob0 na kasunduan pota!!! 10k a month!?!! para lang sa kaaiyahan mo!?!! no no no!!'
466,I have HAHAHAHAHA '
467,Ka mga malisyoso beh cnyu HAHAHAHAHHA'
468,@simonbrian_ Dala k n dn ng martilyo '
469,"b""Ija d'opin ogun si tan,olugbala jagun molu orin ayo l'a o ma ko ALLELUYA"
470,YUNG DAMIT NI TAE KUMPARA SA IBA KSKSKSJDKSS. A FASHIONISTA.
471,ung gf mo may lalaki. Lalaki? ah yung daddy niya? Oo nag tong its nga kami ni tito e sali ka?
472,@beabaecue i want pero nagtitipid ako ngayon kasi baon pa ako sa utang :(((('
473,"No one: Buted: putangina mo a, palag ka ba?'"
474,@kmlldnsdz I know mangud. Kanus-a pagud ko nag reklamo sa inyo uy! Hahahaha kanang siya diay chaka'
475,S O B R A N G L I N I S'
476,Okay na daw siya... Wala pa siyang kasama sa bahay e'
477,Sakittttt ng labi ko naman e.'
478,sorry ayoko nadin naman maging ako e'
479,@AbderahimHiba Eyyyy yz hobiii eyyyy hetha chnea nheb o nkoun ena howa kol chayyy'
480,Akala ko Monday na e haahahaha solid'
481,HAHAHAHAHAHAHAHAHHAHAHA'
482,E save mo siya #BarbiesBackOnDaig KapusoBrigade @BattalionAmaya'
483,Are you a clean or messy person? Ewan ko hahaha di naman ako sinasabihan ng nanay ko eh
484,Ang stupid ni deku yehey! Pinatanong ko kasi sa pamangkin ko kung anong pangalan ng babae sa pool tas nung tinanong nya na sabi ng babae ako daw lumapit ako may kailangan HAHAHA tang ina mo deku baket d ka lumapit napaka bobo mo HAHAHAHA!!!'
485,ahhh.... so ayun pala yuuuuuun! '
486,!!! ang daming mas deserve na makapunta sa hitouch tapos isiskip niyo lang si bang chan gRrrR'
487,@Ioverox k HAHAHAHHAHA'
488,"A beautiful man once said, GuGuGuGuGubiGubiGubiGubi-'"
489,Wag kana iyak baby kawreee @kaori_oinuma. mag kikita naman na kayo nila @JELAYPILONES08 tanong mo sa kanya gaano ka nya kamiss bukang bibig ka e '
490,"b""1/2 kembot na lang matatapos na 'kooo"
491,"me, working on a very strict time constraint (mga bukas na presentation levels): h- my laptop: magloko kaya ako today ! '"
492,thankyouuu sa pag support sakin kanina -O'
493,Bakit po ang bait ni kuya rc? Hala @ramonc_garcia haha. Pinsan ko yan eh mana sakin jokee.
494,napapalunok na lang ako teh i'
495,Retweet -&gt; xRepek:
496,i-chill ko nalang mga nangyayari sa buhay ko hahahah.'
497,Meron na nga e '
498,@AUTOMNFS L.Taeyong'
499,"Hi lab works, I miss you. Joke! Ayoko pang pumasok bukas huhu'"
500,"finally, nka decide nako unsay i take na certification next and probably last nani. pero mg save sako. 40k ang reviewer nya softcopy lang??!! luh oist'"
501,@matmatpancakes DIBAAA owrgh hahaha i feel para sa mga lalaking hindi nabibigyan ng alone time at effort na rin Dahil sa mga ganung post napansin ko nagiging toxic ako sa jowa ko dati loool'
502,Bike di mo pwede sakyan ang gitara papunta sa isang destinasyon'
503,@Georjanna_ Di ko pa natry e pero sige wag na. Baka sa kalagitnaan ako pa machopstick nyo e'
504,"b""Mag-ingat ka lagi jojowain pa kita Jowa agad hahaha, may tamang proseso para dyan kaya i-dm mo'ko para makilala kita at ng sa ganon ay maging kaibigan tayo"
505,Go go power para kay dodong my love n sarah #HNKPagsilang Edward as Iking'
506,Anong bet mo? Pakbet o mas bet ka? hooy! bet ko both haaha
507,"dinaan ko sa cc, why? kase hindi ka nakikinig sakin/samin dinaan mo sa cc kasi duwag ka, whomst tha fahck r u anways?"
508,"Kwa hii nyumba I provide for evrthg, alafu mnaniaibisha mkichukua loans za #tala #okash na hamtaki kulipa, okash wananisumbua . yani Mimi niwalipie !'"
509,Bilhin niyo naaa! WALA AKO MAKAKAIN SA CONCERT HUHU!'
510,Cute. ccto.
511,Sana mahanap mo ang right guy for you :&gt;'
512,@SidMalhotra aye... jacket utaro oye! Arms toh dikhao at least. '
513,Hoy pramis. Sakit kaau ni dmd. In-ani ang bidet pag OJT nako. Naa toy time nga nahadlok nakog bidet '
514,Ayan na Baby Iking . #HNKPagsilang Edward as Iking
515,tanungin nyo ako!!!!!!!
516,Minsan na lang makapaglaro.
517,Ga tweet2 uroy ag amaw. Hahaha scam kaayug caption '
518,sino crush mo hmm nyikret
519,kelan ka man uuwi baby hayop masain HAHAHAHAHA
520,buti na lang talaga'
521,Sino bebe mo now?o crush? Si Ineng hehe.
522,Saya ko lang
523,O AYAN BASA MGA SHUNGA
524,Ask away kahit ano
525,Ttaaaaaa bat mo naman ako biniglaaa?! Bat mo namn kami binigla na ngayon na pala flight nyooo?! Bat di mo sinabing last na pala yung pagkikita namin nung isang araw?!
526,Yown! Talagang nakasuporta.... Deserved nmn talaga #HNKPagsilang Edward as Iking'
527,ayan naaaa'
528,"kung may nag-live para magpa-cute lang, ito nag-video para mag-pacute lang den HAHAHAHAHABXMAPSHAUNALA jonks ily!!!'"
529,oy ka charn HAHAHAHAHAHAHAA
530,bayot ko 10k ako price
531,Post mo na picture tito. Hahaha. Hahahaha tg nyo ako isesend ko
532,Nanay: Hoy yung Kambal na. Me: Ha? Ano yun? Nanay: Yung sa boyfriend ni Maymay #HNKPagsilang Edward as Iking @Barber_Edward_ @maymayentrata07 Me: ~ na gets agad agad ~
533,Ko ni kadai guda Nawa nasani?'
534,ganto ako katanga
535,@inigoespinosaa So okay naka atong sa divisoria? Ahhahahahahah i mean cogon nalang kay sure nga libre'
536,; pasensya ka na... : huh? bakit? ; sa mga kathang isip kong ito
537,"i prefer rpw na talaga ,hays pati dito sa twt hay nako'"
538,HORA GEDIYA WAGE DELETE KARA NEDA'
539,Daw nami i block ah. HAHAHA'
540,"Sige mo g yaw2 bahin ug kakapoy kay way motabang ninyu, oh ngana ko karon! Maong huwat mo g anus-a ko molihok! Letse man diay mo'"
541,Tama ka diyan '
542,Gwapoo talaga '
543,@lostlassey 128 i rasa. Kena check balik. Haa kan hahaha'
544,Tots abt Francine? Cute mabait yun madami pa haha
545,HAHAHAHHAHA Mehn his hair '
546,@ughrj how aNuNa'
547,Anak syurga same like my nephew : ))'
548,@Jazzpherr @kathmcst @manalorovic19 @jirobrix @kymian_official juskopo lahat ka na e HAHAHAHAHAHAHAHA'
549,@ChunickTato Harot ka din e HAHAHAHAHAHA'
550,"sto ko na umuwi ulit ng province chill or laboy lang all day kahit walang signal, tho I really miss theeem'"
551,@SDStaeil anyayare D;'
552,Kahit di naman lasing'
553,qAGU TEKA HINDI KO ALAM KUNG KANINO AKO MAGWAWALA '
554,Salamat sa lahat ng binigay mo sakin paoa g nung may mga nawala'
555,Hoy ang ganda nung I.D. at ID lace namin '
556,DAAWO: Qoys sheegtay dhulkii ay isku hayeen Muuse Suudi iyo dowladda. RIIX LINK GAAN SI AAD UDAAWATO.
557,Trump ko Sanders ni'
558,pwede ba i unfamily to charot
559,@shalaurel s e a n s- sobrang e- enlab a- ako n- niel'
560,Di muna ako mangengealam buhay mo yan e'
561,So si Iking ang makakalaban n zandro sarili niyang kadugo. #HNKPagsilang Edward as Iking'
562,Ng paniki na si Iking ayun nahimatay nanaynayan nya :D #HNKPagsilang Edward as Iking'
563,I-dm nyo na ako'
564,banat niya p joke pero totoo yan'
565,I have. Hahahahahah'
566,nagcharge lang ako may dance practice na :))
567,WAHAHAHAHAHA!!! '
568,@MrsJamGood Haha
569,Lahat na lang kasi ano??'
570,Isa pa to e '
571,"b""taehyung's previews pleaseu"""
572,"b"" Babo Katip's"""
573,MURAG MO LAAG NA GYUD MI FINALLYYYY BORINGA SA BALAY O SKL LIPAY RA KAAYO KO SORRY AOKASBSIS'
574,Pagalingin mo ko pagkatapos ng lahat ng to '
575,@chelleuxxx Wuv u yieeee'
576,@shlykim miss na din kita bebi love u!!'
577,"b""Purang ina, it's ano-pinaggagagawa-ko-sa-buhay-ko o'clock"""
578,"Di ako umaasa pag ganon eh, so i have never'"
579,-miss niya ung gf nia! Dhil ilng days silang hindi nagkita! Nag effort siya pumunta dun. It s not the financial capability! Alm mo ba na khit andun c Dj nagbonding lng cla after mag pack up ni kath. So anu gngawa ni Dj sa HK he s just waiting for her. Tpos ska mgsasama.'
580,"b""i'M SORRY MA AYAW MO KO PANSININ E HAHAHA INOM KA NA NG GAMOT HEHEHEE"
581,"b""Let's Tweet habang nanonood ... #HNKPagsilang Edward as Iking @Barber_Edward_ @maymayentrata07"""
582,"b""@rdttjycdnslpdz Kabalo nako I'm just fckng scared HAHAHAHAHAHA"""
583,"papa: *buys me a new sim because i told him im gonna change my digits also papa: da ka pedsambi sa number. (wag kang magpapalit ng number) So Pa, bakit ka pa bumili? Sinong mag-aadjust ngayon? Hahahaha!! '"
584,"Ya, sarua urang ge hehehe'"
585,I miss sukyo:('
586,"So kapag malapit na dumilim o six pm na, nagta-transform si Iking bilang paniki, tas nagiiba din yun kulay ng mata.. #HNKPagsilang Edward as Iking'"
587,Nakakatawa talaga na kahit hindi kame mag usap ni thet ng isusuot palaging nagkakataon na pareho kame ng kulay ng damit o di kaya naman pareho ng style jusq rudeh mag usap na nga tayo minsan @malabanan_anaa'
588,HAHAHAHAHA'
589,@ZionGuevarra Trisha Nag circ ng lasing w Lem.. ay HAHAHA incoming shs'
590,"Ang sakit i scrub nung sugat ko, kelangan matanggal buhangin pota'"
591,NGANONG MURA SYAG SI ALICE COOPER WHAT'
592,mahal ka o mahal mo mas maganda kung mahal ko siya at mahal niya din ako
